"spkid","full_name","pha","epoch","e","a","i","om","w","ma","per"
54353682,"       (2023 FF14)",N,2460600.5,0.5892,2.865,38.43,185.75,334.62,123.98,1.77e+03
54353681,"       (2023 FG14)",Y,2460600.5,0.3665,1.609,23.20,121.52,1.75,308.18,745
54354064,"       (2023 FN14)",N,2460600.5,0.5321,2.765,11.64,50.92,239.38,94.95,1.68e+03
54353986,"       (2023 FO14)",N,2460600.5,0.3414,1.875,2.03,348.71,210.10,211.22,938
54354065,"       (2023 FP14)",N,2460600.5,0.2882,1.746,29.55,84.54,135.39,226.36,843
54354083,"       (2023 FR14)",Y,2460600.5,0.4420,1.114,31.45,160.11,285.36,172.22,430
54354220,"       (2023 FS14)",Y,2460600.5,0.6472,2.687,11.68,114.22,152.47,108.31,1.61e+03
54354351,"       (2023 FW14)",N,2460600.5,0.1583,1.524,13.27,21.84,245.40,235.51,687
54354968,"       (2023 FJ19)",N,2460600.5,0.2498,1.377,7.44,27.30,269.46,275.33,590
54358578,"       (2023 FL33)",N,2460600.5,0.4069,1.938,10.18,45.22,192.50,186.01,985
54399500,"       (2023 FW48)",N,2460021.5,0.2625,1.284,18.91,357.31,138.61,23.86,531
54399501,"       (2023 FX48)",N,2460021.5,0.3706,1.547,8.14,357.56,203.77,349.34,703
54399502,"       (2023 FY48)",N,2460021.5,0.5390,2.123,39.68,357.26,199.72,354.79,1.13e+03
54399505,"       (2023 FZ48)",N,2460023.5,0.5747,2.193,5.41,179.13,325.56,7.84,1.19e+03
54353691,"       (2023 GA)",N,2460600.5,0.1554,1.079,13.88,158.12,280.47,235.62,409
54353690,"       (2023 GB)",N,2460035.5,0.4751,1.849,7.56,168.78,345.79,12.35,919
54353704,"       (2023 GC)",N,2460047.5,0.6214,2.006,2.43,346.50,134.49,19.76,1.04e+03
54353705,"       (2023 GD)",N,2460600.5,0.2783,1.426,7.46,46.68,175.58,311.11,622
54353706,"       (2023 GE)",N,2460035.5,0.4221,1.564,9.28,16.38,226.15,339.16,714
54353707,"       (2023 GF)",N,2460600.5,0.3865,0.7865,4.30,193.61,206.75,201.46,255
54354072,"       (2023 GG)",N,2460600.5,0.1959,1.146,17.29,199.66,60.75,43.46,448
54354075,"       (2023 GJ)",N,2460600.5,0.5425,1.87,4.01,20.22,122.89,230.10,934
54354081,"       (2023 GK)",N,2460600.5,0.6621,1.848,28.29,20.19,83.85,240.20,917
54354082,"       (2023 GL)",N,2460600.5,0.2218,1.165,1.44,153.68,337.26,122.09,459
54354216,"       (2023 GM)",N,2460600.5,0.7059,2.187,7.10,206.34,80.97,153.18,1.18e+03
54354217,"       (2023 GN)",N,2460600.5,0.3746,1.632,13.69,28.72,203.36,245.57,762
54354218,"       (2023 GO)",N,2460600.5,0.4931,2.014,2.67,156.98,36.78,192.78,1.04e+03
54354219,"       (2023 GP)",N,2460042.5,0.4683,1.115,7.53,180.41,257.05,65.49,430
54354233,"       (2023 GQ)",N,2460600.5,0.6451,1.808,13.74,21.14,264.83,205.12,888
54354232,"       (2023 GR)",N,2460600.5,0.3422,1.581,14.65,31.30,161.45,278.83,726
54354234,"       (2023 GS)",N,2460600.5,0.3238,1.278,1.63,44.08,226.25,339.66,528
54354235,"       (2023 GT)",N,2460045.5,0.2754,1.412,14.66,195.24,347.62,9.27,613
54354236,"       (2023 GU)",N,2460045.5,0.6372,2.583,3.64,185.42,52.18,352.87,1.52e+03
54354273,"       (2023 GV)",N,2460600.5,0.1654,1.09,6.88,29.30,91.97,181.26,416
54354274,"       (2023 GW)",N,2460600.5,0.3191,1.506,22.38,200.01,19.67,285.99,675
54354276,"       (2023 GX)",N,2460600.5,0.3318,0.7898,1.17,17.50,23.33,201.28,256
54354275,"       (2023 GY)",N,2460046.5,0.2580,1.178,21.77,193.63,293.81,46.68,467
54354278,"       (2023 GZ)",N,2460600.5,0.2707,1.132,4.25,28.32,256.22,39.94,440
54354277,"       (2023 GA1)",N,2460600.5,0.4227,1.694,8.04,28.77,236.77,220.38,805
54354280,"       (2023 GB1)",N,2460600.5,0.4143,1.748,4.28,191.09,6.34,237.83,844
54354281,"       (2023 GC1)",N,2460046.5,0.2309,1.277,8.38,193.46,52.24,331.84,527
54354282,"       (2023 GD1)",N,2460048.5,0.3578,1.091,32.60,199.60,261.10,62.45,416
54354283,"       (2023 GE1)",N,2460600.5,0.1243,1.052,26.53,200.82,280.67,212.08,394
54354300,"       (2023 GF1)",Y,2460600.5,0.5640,1.959,5.45,289.93,208.06,215.54,1e+03
54354302,"       (2023 GG1)",N,2460600.5,0.1940,1.163,16.45,32.34,246.90,18.28,458
54354301,"       (2023 GH1)",N,2460600.5,0.5405,2.409,5.02,94.66,130.30,139.31,1.37e+03
54354303,"       (2023 GJ1)",Y,2460600.5,0.2765,1.396,17.19,56.57,197.05,294.69,603
54354304,"       (2023 GK1)",N,2460600.5,0.2981,1.421,20.56,30.39,119.01,350.37,619
54354331,"       (2023 GM1)",N,2460600.5,0.1936,1.059,2.60,199.34,91.89,72.26,398
54354352,"       (2023 GN1)",N,2460600.5,0.6238,1.739,20.22,40.41,68.28,263.80,838
54354353,"       (2023 GO1)",N,2460600.5,0.3484,1.473,17.36,31.79,225.06,277.73,653
54354354,"       (2023 GP1)",N,2460050.5,0.4362,1.831,9.23,62.57,85.46,22.19,905
54354355,"       (2023 GQ1)",N,2460600.5,0.0435,0.9832,2.73,24.82,304.18,76.50,356
54354356,"       (2023 GR1)",N,2460600.5,0.4276,0.7184,3.10,202.09,189.01,336.41,222
54354357,"       (2023 GS1)",Y,2460048.5,0.8970,2.185,2.87,350.58,64.68,15.84,1.18e+03
54354358,"       (2023 GT1)",N,2460600.5,0.0256,1.033,4.75,23.44,155.18,182.27,383
54354359,"       (2023 GU1)",N,2460600.5,0.2161,1.033,0.62,142.25,320.20,234.60,384
54354360,"       (2023 GV1)",N,2460600.5,0.2244,1.335,3.93,195.00,4.31,354.32,563
54354361,"       (2023 GX1)",N,2460049.5,0.4393,1.828,10.29,196.72,13.92,358.36,903
54354362,"       (2023 GY1)",N,2460600.5,0.7325,2.614,9.49,167.60,136.24,114.03,1.54e+03
54354363,"       (2023 GZ1)",N,2460600.5,0.7552,3.24,45.84,87.38,20.77,95.84,2.13e+03
54354395,"       (2023 GA2)",N,2460600.5,0.6179,0.8141,19.82,30.04,30.57,99.93,268
54354396,"       (2023 GB2)",N,2460051.5,0.3498,1.363,7.41,193.85,299.45,36.76,581
54354397,"       (2023 GC2)",N,2460600.5,0.1470,1.003,6.90,198.91,254.45,275.56,367
54354398,"       (2023 GD2)",N,2460600.5,0.4436,1.836,3.21,207.59,347.64,221.37,909
54354399,"       (2023 GE2)",N,2460600.5,0.1822,1.165,7.17,201.71,56.73,32.95,459
54354400,"       (2023 GF2)",N,2460050.5,0.2688,1.339,2.47,189.14,50.74,338.93,566
54354401,"       (2023 GG2)",N,2460048.5,0.7009,1.966,10.19,198.17,271.17,17.95,1.01e+03
54354402,"       (2023 GH2)",N,2460600.5,0.3868,1.562,5.44,52.55,211.77,248.14,713
54354403,"       (2023 GJ2)",N,2460049.5,0.3774,0.7428,9.06,198.89,179.23,187.76,234
54354404,"       (2023 GK2)",N,2460600.5,0.3455,1.502,9.73,25.71,208.58,280.70,673
54354405,"       (2023 GL2)",N,2460600.5,0.4770,2.078,9.62,187.02,34.22,175.38,1.09e+03
54354406,"       (2023 GM2)",N,2460600.5,0.5025,2.033,3.20,212.71,328.32,194.09,1.06e+03
54354407,"       (2023 GO2)",N,2460600.5,0.4895,1.896,6.59,31.16,204.33,198.25,954
54354410,"       (2023 GQ2)",Y,2460600.5,0.4019,1.644,36.84,53.82,349.37,26.82,770
54354411,"       (2023 GR2)",Y,2460067.5,0.8767,2.463,16.95,156.28,242.67,21.26,1.41e+03
54354414,"       (2023 GS2)",N,2460049.5,0.7104,1.541,15.75,187.01,135.95,323.35,698
54354415,"       (2023 GT2)",N,2460049.5,0.1291,1.191,24.15,199.92,309.88,41.41,475
54354416,"       (2023 GU2)",N,2460050.5,0.3281,1.516,9.24,38.82,194.81,347.07,682
54354417,"       (2023 GV2)",N,2460600.5,0.5369,2.38,4.84,68.28,153.58,143.75,1.34e+03
54354418,"       (2023 GW2)",N,2460600.5,0.0376,1.083,14.86,26.85,236.32,65.82,412
54354420,"       (2023 GX2)",N,2460049.5,0.2872,1.287,6.75,197.34,305.68,35.39,533
54354422,"       (2023 GY2)",N,2460600.5,0.5979,2.294,8.08,55.57,216.17,138.56,1.27e+03
54354506,"       (2023 GZ2)",N,2460052.5,0.5058,1.729,29.74,194.99,104.18,324.39,831
54354510,"       (2023 GA3)",N,2460600.5,0.3274,1.046,15.28,312.15,356.91,67.69,391
54354508,"       (2023 GB3)",N,2460600.5,0.4729,2.039,7.48,88.16,168.57,172.15,1.06e+03
54354509,"       (2023 GC3)",N,2460600.5,0.4404,2.042,2.73,210.83,39.65,169.70,1.07e+03
54354520,"       (2023 GD3)",N,2460600.5,0.4719,1.99,5.99,211.63,31.90,180.18,1.03e+03
54354662,"       (2023 GE3)",N,2460600.5,0.2339,1.495,0.67,281.01,305.48,286.48,668
54354666,"       (2023 GF3)",N,2460034.5,0.1597,1.09,3.16,56.08,213.41,299.50,416
54354667,"       (2023 GG3)",N,2460050.5,0.1360,1.393,26.06,193.99,305.32,55.91,600
54354671,"       (2023 GJ3)",N,2460050.5,0.6734,2.311,2.37,105.72,181.74,342.57,1.28e+03
54355031,"       (2023 GP3)",N,2460600.5,0.5050,2.009,6.47,201.42,345.98,195.85,1.04e+03
54356983,"       (2023 GW3)",N,2460600.5,0.7780,2.756,15.73,102.68,219.76,100.66,1.67e+03
54357098,"       (2023 GB4)",N,2460600.5,0.5685,2.666,24.37,185.68,105.49,101.84,1.59e+03
54354408,"       (2023 HA)",N,2460600.5,0.3000,1.037,4.21,27.95,74.24,221.56,386
54354409,"       (2023 HB)",N,2460050.5,0.6393,2.567,3.30,26.89,216.74,353.10,1.5e+03
54354412,"       (2023 HC)",N,2460600.5,0.2099,1.289,11.01,204.71,337.86,24.74,535
54354413,"       (2023 HD)",N,2460050.5,0.5479,1.795,9.29,199.96,298.84,19.69,879
54354419,"       (2023 HE)",N,2460600.5,0.6009,2.042,2.70,206.67,297.70,199.91,1.07e+03
54354421,"       (2023 HF)",N,2460600.5,0.4594,1.427,12.30,27.44,256.09,285.99,623
54354423,"       (2023 HG)",N,2460600.5,0.4139,1.587,4.82,197.55,321.57,289.70,730
54354424,"       (2023 HH)",N,2460600.5,0.3952,1.436,4.57,207.95,58.34,287.65,629
54354502,"       (2023 HJ)",N,2460600.5,0.5374,2.111,1.39,188.10,48.98,168.35,1.12e+03
54354503,"       (2023 HK)",N,2460600.5,0.6330,2.18,6.05,30.60,240.17,154.35,1.18e+03
54354504,"       (2023 HL)",N,2460600.5,0.0256,1.059,1.26,79.95,194.14,71.27,398
54354505,"       (2023 HM)",N,2460600.5,0.6699,0.8341,2.22,30.63,28.57,65.76,278
54354507,"       (2023 HN)",N,2460050.5,0.6319,2.455,23.96,204.61,316.03,8.68,1.4e+03
54354511,"       (2023 HO)",N,2460056.5,0.8090,2.5,3.48,202.56,258.11,13.35,1.44e+03
54354512,"       (2023 HP)",N,2460052.5,0.5632,1.947,15.72,18.18,118.00,18.07,992
54354513,"       (2023 HQ)",N,2460050.5,0.5035,2.068,2.28,52.37,173.68,354.09,1.09e+03
54354514,"       (2023 HR)",N,2460052.5,0.1840,1.317,21.68,199.12,63.84,319.25,552
54354515,"       (2023 HS)",N,2460600.5,0.4293,1.547,0.35,49.67,102.19,302.94,703
54354517,"       (2023 HT)",N,2460600.5,0.5169,1.913,1.87,27.74,220.83,192.12,966
54354516,"       (2023 HU)",N,2460052.5,0.5901,2.017,6.61,184.12,316.44,17.83,1.05e+03
54354518,"       (2023 HV)",N,2460600.5,0.2727,1.38,1.84,204.68,24.85,319.76,592
54354519,"       (2023 HW)",N,2460052.5,0.1897,1.333,9.90,200.26,357.30,7.31,562
54354521,"       (2023 HX)",N,2460051.5,0.5604,2.049,5.30,5.02,252.93,346.22,1.07e+03
54354522,"       (2023 HY)",N,2460052.5,0.5806,1.762,4.52,25.81,104.63,21.24,854
54354523,"       (2023 HZ)",N,2460600.5,0.4336,1.145,3.87,203.34,261.60,132.74,447
54354524,"       (2023 HA1)",N,2460056.5,0.4874,1.135,10.93,196.18,124.58,309.20,441
54354525,"       (2023 HB1)",N,2460600.5,0.1947,1.249,22.99,26.76,154.17,44.62,510
54354526,"       (2023 HC1)",N,2460600.5,0.5353,2.006,7.13,205.57,318.72,201.86,1.04e+03
54354657,"       (2023 HD1)",N,2460600.5,0.2769,1.483,5.42,24.16,203.11,288.65,660
54354658,"       (2023 HE1)",N,2460050.5,0.4623,1.999,0.60,74.64,116.47,4.12,1.03e+03
54354659,"       (2023 HF1)",N,2460600.5,0.1526,1.146,4.63,108.87,198.96,0.34,448
54354660,"       (2023 HG1)",N,2460600.5,0.0885,1.067,2.21,200.35,81.07,64.19,403
54354661,"       (2023 HH1)",N,2460600.5,0.4088,1.912,42.74,193.20,80.53,174.18,965
54354663,"       (2023 HJ1)",N,2460600.5,0.3556,1.578,2.99,29.48,191.04,266.83,724
54354664,"       (2023 HK1)",N,2460600.5,0.3737,1.161,12.87,18.05,288.98,14.20,457
54354665,"       (2023 HL1)",N,2460600.5,0.2158,0.8473,4.99,53.68,333.00,151.43,285
54354672,"       (2023 HO1)",N,2460600.5,0.5434,1.691,10.66,175.05,148.51,195.00,803
54354674,"       (2023 HP1)",N,2460600.5,0.4978,1.845,4.50,44.32,229.20,193.60,915
54354675,"       (2023 HQ1)",N,2460053.5,0.4424,1.769,28.75,205.94,323.41,14.49,860
54354673,"       (2023 HR1)",N,2460600.5,0.3997,0.9762,20.47,207.29,120.70,125.44,352
54354676,"       (2023 HS1)",N,2460600.5,0.2313,1.33,1.69,32.86,182.68,347.35,560
54354677,"       (2023 HT1)",N,2460051.5,0.5661,1.693,28.32,207.43,278.22,24.77,805
54354678,"       (2023 HU1)",N,2460600.5,0.6145,1.866,16.85,76.47,43.42,233.42,931
54354679,"       (2023 HV1)",N,2460600.5,0.2025,1.285,11.22,26.16,210.81,350.56,532
54354680,"       (2023 HW1)",N,2460600.5,0.4845,1.751,4.03,19.18,242.52,213.75,846
54354681,"       (2023 HX1)",N,2460052.5,0.6057,2.453,0.39,161.92,79.12,353.18,1.4e+03
54354734,"       (2023 HD2)",N,2460054.5,0.6529,2.833,0.04,125.97,53.16,5.03,1.74e+03
54354735,"       (2023 HE2)",N,2460053.5,0.1746,1.339,22.95,205.72,29.24,341.20,566
54354736,"       (2023 HF2)",N,2460600.5,0.4933,1.289,23.94,205.96,266.49,47.96,534
54354861,"       (2023 HG2)",N,2460600.5,0.4895,1.776,19.18,29.64,122.64,245.22,865
54354860,"       (2023 HH2)",N,2460600.5,0.2290,1.295,12.41,211.73,34.60,340.35,538
54354858,"       (2023 HJ2)",N,2460600.5,0.3753,1.09,2.75,29.47,284.64,51.80,416
54354859,"       (2023 HK2)",N,2460600.5,0.5492,2.613,19.59,225.38,338.62,129.65,1.54e+03
54354862,"       (2023 HL2)",N,2460054.5,0.5577,2.282,3.94,202.51,36.32,353.04,1.26e+03
54354863,"       (2023 HM2)",N,2460600.5,0.2322,1.212,9.45,187.22,324.93,79.85,488
54354866,"       (2023 HN2)",N,2460600.5,0.6011,2.895,20.32,220.85,300.49,118.68,1.8e+03
54354865,"       (2023 HO2)",N,2460600.5,0.4822,0.8792,24.56,205.59,198.34,84.18,301
54354864,"       (2023 HP2)",N,2460055.5,0.4879,2.14,4.90,33.72,155.99,6.37,1.14e+03
54354867,"       (2023 HQ2)",N,2460600.5,0.7977,3.367,67.25,232.18,135.92,63.86,2.26e+03
54354969,"       (2023 HS2)",N,2460600.5,0.6819,3.374,16.72,205.40,335.90,91.84,2.26e+03
54354972,"       (2023 HT2)",N,2460600.5,0.2310,1.247,32.02,208.17,316.90,54.25,509
54354971,"       (2023 HU2)",N,2460600.5,0.5539,0.8922,17.80,205.35,229.22,352.18,308
54354970,"       (2023 HV2)",N,2460055.5,0.4216,1.615,44.03,32.45,222.38,342.03,749
54354973,"       (2023 HW2)",N,2460055.5,0.4133,1.545,13.19,35.85,224.05,339.31,702
54354974,"       (2023 HX2)",N,2460600.5,0.3593,1.554,9.54,196.50,347.37,289.04,707
54354975,"       (2023 HY2)",N,2460053.5,0.5996,2.551,24.73,192.20,271.85,43.18,1.49e+03
54355030,"       (2023 HA3)",N,2460600.5,0.7025,1.907,11.19,152.20,181.14,159.28,962
54355032,"       (2023 HB3)",N,2460052.5,0.3465,1.077,16.34,26.60,58.32,83.96,408
54355033,"       (2023 HC3)",N,2460600.5,0.2508,0.951,3.84,245.21,194.96,322.84,339
54355034,"       (2023 HD3)",N,2460055.5,0.5243,2.144,3.08,155.41,41.93,3.39,1.15e+03
54355035,"       (2023 HE3)",N,2460055.5,0.5722,1.342,5.77,210.36,102.83,323.96,568
54355036,"       (2023 HF3)",N,2460600.5,0.4128,1.383,5.94,30.24,108.79,1.69,594
54355037,"       (2023 HG3)",N,2460600.5,0.3987,0.8811,1.81,13.57,60.44,25.00,302
54355038,"       (2023 HH3)",N,2460600.5,0.6129,2.298,6.32,214.02,47.03,143.18,1.27e+03
54355039,"       (2023 HJ3)",N,2460056.5,0.0752,1.126,12.76,211.67,312.47,41.17,436
54355040,"       (2023 HK3)",N,2460600.5,0.2690,1.305,0.30,339.71,280.40,331.32,544
54355041,"       (2023 HL3)",N,2460056.5,0.6283,2.331,0.42,10.78,256.85,348.58,1.3e+03
54355042,"       (2023 HM3)",N,2460056.5,0.5221,1.777,37.12,31.30,115.36,20.04,865
54355043,"       (2023 HN3)",N,2460055.5,0.5883,2.139,12.00,62.25,205.11,346.58,1.14e+03
54356029,"       (2023 HR3)",N,2460600.5,0.3467,1.972,6.53,226.84,343.68,190.11,1.01e+03
54356030,"       (2023 HS3)",Y,2460600.5,0.5764,1.967,7.35,175.16,133.46,163.50,1.01e+03
54356031,"       (2023 HT3)",N,2460600.5,0.3301,0.8144,25.73,33.59,20.56,145.69,268
54356032,"       (2023 HU3)",N,2460600.5,0.4292,0.9952,31.91,210.82,241.12,249.22,363
54356033,"       (2023 HV3)",N,2460600.5,0.0986,1.129,6.47,22.35,229.57,54.66,438
54356034,"       (2023 HW3)",N,2460600.5,0.5157,1.915,19.32,32.69,219.19,190.31,968
54356035,"       (2023 HY3)",N,2460600.5,0.3943,1.733,7.97,38.57,178.31,232.12,834
54356037,"       (2023 HZ3)",N,2460600.5,0.3639,1.444,3.75,36.26,230.03,282.73,634
54356036,"       (2023 HA4)",N,2460600.5,0.1865,1.387,31.86,53.19,182.45,309.12,597
54356038,"       (2023 HB4)",N,2460600.5,0.4615,0.7137,5.32,211.47,165.98,23.04,220
54356039,"       (2023 HC4)",N,2460600.5,0.4353,1.809,1.67,94.22,127.61,216.37,889
54356041,"       (2023 HD4)",N,2460600.5,0.4713,0.9447,9.53,212.19,233.68,296.53,335
54356040,"       (2023 HE4)",N,2460058.5,0.5151,2.078,16.51,211.72,9.25,357.96,1.09e+03
54356042,"       (2023 HF4)",N,2460600.5,0.5928,2.401,1.28,208.09,31.47,138.11,1.36e+03
54356387,"       (2023 HH4)",N,2460600.5,0.2841,1.401,25.82,61.78,224.89,273.99,606
54356388,"       (2023 HJ4)",N,2460600.5,0.2943,1.313,17.50,212.46,308.37,24.00,550
54356389,"       (2023 HM4)",N,2460600.5,0.0489,1.013,1.54,67.92,35.26,269.99,373
54356390,"       (2023 HN4)",N,2460056.5,0.5949,1.689,8.43,76.37,228.04,333.66,802
54356391,"       (2023 HO4)",N,2460600.5,0.1719,1.016,7.51,144.05,208.33,42.11,374
54356392,"       (2023 HP4)",N,2460600.5,0.1128,1.177,13.35,215.91,354.90,60.44,466
54356393,"       (2023 HQ4)",N,2460600.5,0.1594,1.034,10.45,209.88,258.98,232.01,384
54356832,"       (2023 HR4)",N,2460059.5,0.5266,1.26,25.48,213.51,249.03,46.49,517
54356833,"       (2023 HS4)",N,2460600.5,0.3959,1.718,8.13,219.44,324.86,248.32,823
54356835,"       (2023 HT4)",N,2460600.5,0.4828,1.936,10.27,41.02,192.91,190.37,984
54356836,"       (2023 HU4)",N,2460600.5,0.4393,1.795,7.71,216.08,10.97,217.08,878
54356837,"       (2023 HV4)",N,2460055.5,0.9062,2.147,4.13,226.92,207.02,13.01,1.15e+03
54356838,"       (2023 HW4)",N,2460600.5,0.2161,1.3,6.39,203.73,17.22,355.22,541
54356839,"       (2023 HX4)",Y,2460600.5,0.5181,2.03,22.30,150.57,170.59,148.87,1.06e+03
54356840,"       (2023 HY4)",N,2460600.5,0.4129,1.931,4.00,333.83,169.14,230.73,980
54356841,"       (2023 HZ4)",N,2460059.5,0.7116,1.721,2.02,254.92,70.78,334.62,824
54356984,"       (2023 HK5)",N,2460600.5,0.5210,2.127,4.66,52.33,181.58,166.85,1.13e+03
54356985,"       (2023 HL5)",N,2460600.5,0.2408,1.058,9.09,208.99,270.27,197.25,398
54356986,"       (2023 HM5)",N,2460600.5,0.2719,1.533,12.40,216.46,337.83,289.03,693
54356987,"       (2023 HN5)",N,2460600.5,0.5213,2.418,22.48,218.35,357.03,140.76,1.37e+03
54356989,"       (2023 HO5)",N,2460600.5,0.4926,1.937,8.45,39.68,147.03,205.97,985
54356988,"       (2023 HP5)",N,2460600.5,0.3604,1.596,3.78,42.57,170.00,265.04,736
54356990,"       (2023 HQ5)",N,2460060.5,0.5478,1.194,6.48,195.97,263.95,47.10,477
54356991,"       (2023 HR5)",N,2460600.5,0.5372,2.018,11.48,102.63,185.16,158.16,1.05e+03
54356992,"       (2023 HS5)",N,2460600.5,0.8618,2.683,15.97,176.52,163.99,103.65,1.61e+03
54356993,"       (2023 HT5)",N,2460059.5,0.5651,1.92,2.85,114.03,27.18,19.99,972
54356994,"       (2023 HU5)",N,2460600.5,0.2252,0.9788,7.15,207.98,252.78,278.34,354
54356995,"       (2023 HV5)",N,2460600.5,0.3890,1.527,5.45,42.34,221.79,260.34,689
54356996,"       (2023 HW5)",N,2460059.5,0.4350,1.849,12.34,40.76,177.93,358.49,918
54356997,"       (2023 HX5)",N,2460600.5,0.6517,2.552,23.05,46.48,110.04,141.71,1.49e+03
54356998,"       (2023 HY5)",N,2460060.5,0.7013,2.592,10.34,145.57,338.87,15.17,1.52e+03
54356999,"       (2023 HZ5)",N,2460060.5,0.4382,1.773,3.19,209.72,348.94,5.90,862
54357096,"       (2023 HA6)",N,2460600.5,0.4069,2.128,37.33,54.09,91.48,202.92,1.13e+03
54357097,"       (2023 HD6)",N,2460060.5,0.5300,2.007,3.22,206.11,326.77,11.98,1.04e+03
54357099,"       (2023 HE6)",N,2460600.5,0.2469,1.278,14.32,39.59,251.53,319.06,528
54357100,"       (2023 HF6)",N,2460600.5,0.2217,1.107,17.95,38.09,267.95,29.38,425
54357102,"       (2023 HG6)",N,2460600.5,0.2324,1.453,20.53,49.48,181.39,292.63,640
54357104,"       (2023 HH6)",N,2460061.5,0.7343,2.223,1.89,210.30,274.78,14.67,1.21e+03
54357103,"       (2023 HJ6)",N,2460062.5,0.1723,1.162,17.90,199.82,102.75,299.08,457
54357105,"       (2023 HK6)",N,2460061.5,0.8154,2.149,7.50,126.13,333.17,17.40,1.15e+03
54357106,"       (2023 HL6)",N,2460600.5,0.2631,1.376,3.07,62.42,127.47,344.40,589
54357107,"       (2023 HM6)",N,2460600.5,0.5182,2.003,1.96,194.07,342.79,197.42,1.04e+03
54357153,"       (2023 HO6)",Y,2460600.5,0.4218,1.751,8.29,99.27,199.70,193.59,846
54357154,"       (2023 HR6)",N,2460600.5,0.6096,2.832,30.16,78.91,226.48,85.24,1.74e+03
54357157,"       (2023 HT6)",N,2460062.5,0.6229,2.629,0.96,71.19,169.88,355.12,1.56e+03
54357158,"       (2023 HU6)",N,2460600.5,0.5065,2.303,5.47,109.13,126.03,146.47,1.28e+03
54357156,"       (2023 HV6)",N,2460060.5,0.5036,2.004,12.44,37.12,159.50,5.48,1.04e+03
54357207,"       (2023 HW6)",N,2460062.5,0.2599,1.413,29.44,45.92,104.90,40.62,613
54357208,"       (2023 HX6)",N,2460600.5,0.3546,0.952,19.89,216.96,241.24,289.90,339
54357209,"       (2023 HA7)",N,2460063.5,0.3981,1.135,7.51,199.49,126.10,299.88,441
54357253,"       (2023 HB7)",N,2460600.5,0.1860,0.9522,1.54,130.54,302.57,339.17,339
54357250,"       (2023 HC7)",N,2460600.5,0.2895,1.374,2.16,52.57,117.45,354.17,588
54357252,"       (2023 HD7)",N,2460600.5,0.5136,1.838,2.15,41.26,226.18,197.22,910
54357251,"       (2023 HE7)",N,2460062.5,0.8090,2.603,25.30,207.45,115.51,346.65,1.53e+03
54357254,"       (2023 HF7)",N,2460600.5,0.6261,2.402,3.70,43.30,224.50,131.95,1.36e+03
54357255,"       (2023 HG7)",N,2460600.5,0.3605,1.069,11.69,217.65,256.92,180.21,404
54357257,"       (2023 HH7)",N,2460061.5,0.6713,1.403,21.67,43.60,290.36,325.47,607
54357256,"       (2023 HJ7)",N,2460062.5,0.9347,2.03,18.23,214.72,152.22,345.56,1.06e+03
54357258,"       (2023 HK7)",N,2460064.5,0.1717,1.156,28.00,218.24,298.62,47.05,454
54357259,"       (2023 HL7)",N,2460600.5,0.5468,2.149,14.90,44.24,236.50,149.33,1.15e+03
54357273,"       (2023 HM7)",N,2460063.5,0.7287,2.852,6.06,213.87,300.30,8.30,1.76e+03
54357275,"       (2023 HN7)",N,2460600.5,0.5754,2.652,38.94,219.82,37.95,112.86,1.58e+03
54357274,"       (2023 HO7)",N,2460063.5,0.4575,2.061,7.94,43.73,185.63,356.27,1.08e+03
54357276,"       (2023 HP7)",N,2460600.5,0.3499,1.258,2.76,52.68,88.73,55.50,515
54357277,"       (2023 HQ7)",N,2460600.5,0.2718,0.8577,12.58,217.41,208.12,81.84,290
54357343,"       (2023 HS7)",N,2460600.5,0.7861,2.256,31.65,85.73,357.87,176.81,1.24e+03
54357345,"       (2023 HT7)",N,2460600.5,0.6081,2.491,11.20,51.15,229.09,121.51,1.44e+03
54357346,"       (2023 HU7)",N,2460600.5,0.2584,1.702,39.03,69.07,63.08,300.73,811
54357347,"       (2023 HV7)",N,2460600.5,0.8011,3.414,21.79,14.32,323.92,64.55,2.3e+03
54357399,"       (2023 HA8)",N,2460600.5,0.4829,2.426,24.53,27.43,226.83,133.01,1.38e+03
54357464,"       (2023 HV8)",N,2460600.5,0.5391,2.111,6.17,15.74,274.61,149.28,1.12e+03
54357789,"       (2023 HY8)",N,2460600.5,0.4929,1.733,27.52,217.47,76.00,202.91,833
54358377,"       (2023 HG11)",N,2460600.5,0.0133,1.056,0.84,213.52,53.66,80.31,396
